audit_run_id	parse_run_id	source_run_id	table_name	field_name	source_position	alternate_column_name	cde_id_raw	row_count	non_missing_count	missing_like_count	missing_like_fraction	distinct_non_missing_count	example_values_small_sample	probable_field_group	group_assignment_rule	blank_count	not_available_count	not_applicable_count	unknown_count	not_evaluated_count	discrepancy_count	na_count	n_a_count	null_count	none_count	nan_count
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	history_other_malignancy	11	other_dx	CDE_ID:3382736	1097	1097	0	0.0	3	"[""No"", ""Yes"", ""[Discrepancy]""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	history_neoadjuvant_treatment	12	history_of_neoadjuvant_treatment	CDE_ID:3382737	1097	1097	0	0.0	4	"[""No"", ""Yes"", ""[Discrepancy]"", ""[Not Available]""]"	treatment / drug	keyword:treatment	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	tumor_status	13	person_neoplasm_cancer_status	CDE_ID:2759550	1097	1097	0	0.0	4	"[""TUMOR FREE"", ""[Not Available]"", ""WITH TUMOR"", ""[Unknown]""]"	follow-up / outcome-like	keyword:tumor_status	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	vital_status	14	vital_status	CDE_ID:5	1097	1097	0	0.0	2	"[""Alive"", ""Dead""]"	follow-up / outcome-like	keyword:vital_status	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	last_contact_days_to	15	days_to_last_followup	CDE_ID:3008273	1097	1097	0	0.0	650	"[""[Not Available]"", ""0"", ""10"", ""7"", ""365""]"	follow-up / outcome-like	keyword:last_contact	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	death_days_to	16	days_to_death	CDE_ID:3165475	1097	1097	0	0.0	102	"[""[Not Applicable]"", ""2965"", ""991"", ""0"", ""1""]"	follow-up / outcome-like	keyword:death	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	radiation_treatment_adjuvant	17	radiation_therapy	CDE_ID:2005312	1097	1097	0	0.0	4	"[""[Not Available]"", ""NO"", ""YES"", ""[Unknown]""]"	radiation	keyword:radiation	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pharmaceutical_tx_adjuvant	18	postoperative_rx_tx	CDE_ID:3397567	1097	1097	0	0.0	4	"[""[Not Available]"", ""YES"", ""[Unknown]"", ""NO""]"	treatment / drug	keyword:pharm	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	histologic_diagnosis_other	19	histological_type_other	CDE_ID:3124492	1097	1097	0	0.0	61	"[""[Not Applicable]"", ""Infiltrating ductal and lobular carcinoma"", ""Ductal & Mucinous"", ""Lobular/Ductal"", ""Mixed invasive ductal and invasive lobular""]"	diagnosis / pathology	keyword:diagnosis	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	initial_pathologic_dx_year	20	year_of_initial_pathologic_diagnosis	CDE_ID:2896960	1097	1097	0	0.0	27	"[""2010"", ""2009"", ""2011"", ""2008"", ""2007""]"	stage	keyword:pathologic_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	age_at_diagnosis	21	age_at_initial_pathologic_diagnosis	CDE_ID:2006657	1097	1097	0	0.0	65	"[""62"", ""63"", ""61"", ""50"", ""54""]"	demographics	keyword:age_at_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	method_initial_path_dx	22	initial_pathologic_diagnosis_method	CDE_ID:2757941	1097	1097	0	0.0	9	"[""Core needle biopsy"", ""Tumor resection"", ""Fine needle aspiration biopsy"", ""[Not Available]"", ""Other method, specify:""]"	diagnosis / pathology	keyword:method_initial_path_dx	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	method_initial_path_dx_other	23	init_pathology_dx_method_other	CDE_ID:2757948	1097	1097	0	0.0	17	"[""[Not Applicable]"", ""Patey's Surgery"", ""Biopsy, NOS"", ""intraoperative examination"", ""Lumpectomy""]"	diagnosis / pathology	keyword:method_initial_path_dx	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	surgical_procedure_first	24	breast_carcinoma_surgical_procedure_name	CDE_ID:2739580	1097	1097	0	0.0	7	"[""Modified Radical Mastectomy"", ""Other"", ""Lumpectomy"", ""Simple Mastectomy"", ""[Not Available]""]"	diagnosis / pathology	keyword:surgical	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	first_surgical_procedure_other	25	surgical_procedure_purpose_other_text	CDE_ID:3020338	1097	1097	0	0.0	77	"[""[Not Available]"", ""Surgical Resection"", ""Segmental mastectomy"", ""Patey's Surgery"", ""Wide local excision""]"	diagnosis / pathology	keyword:surgical	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	margin_status	26	margin_status	CDE_ID:3114007	1097	1097	0	0.0	5	"[""Negative"", ""Positive"", ""[Not Available]"", ""Close"", ""[Unknown]""]"	diagnosis / pathology	keyword:margin	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	surgery_for_positive_margins	27	breast_carcinoma_primary_surgical_procedure_name	CDE_ID:1218	1097	1097	0	0.0	7	"[""[Not Available]"", ""[Not Evaluated]"", ""Mastectomy NOS"", ""Modified radical mastectomy"", ""Other""]"	diagnosis / pathology	keyword:margin	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	surgery_for_positive_margins_other	28	breast_neoplasm_other_surgical_procedure_descriptive_text	CDE_ID:3124493	1097	1097	0	0.0	15	"[""[Not Applicable]"", ""Additional resection/ margins (taken after first margin positive)"", ""Left breast reexcision"", ""Margin resection"", ""Mastectomy""]"	diagnosis / pathology	keyword:margin	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	margin_status_reexcision	29	breast_cancer_surgery_margin_status	CDE_ID:2241252	1097	1097	0	0.0	4	"[""[Not Available]"", ""Negative"", ""Positive"", ""Close""]"	diagnosis / pathology	keyword:margin	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	axillary_staging_method	30	axillary_lymph_node_stage_method_type	CDE_ID:2516112	1097	1097	0	0.0	7	"[""Axillary lymph node dissection alone"", ""Sentinel node biopsy alone"", ""Sentinel lymph node biopsy plus axillary dissection"", ""[Not Available]"", ""No axillary staging""]"	diagnosis / pathology	keyword:axillary	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	axillary_staging_method_other	31	axillary_lymph_node_stage_other_method_descriptive_text	CDE_ID:3124496	1097	1097	0	0.0	20	"[""[Not Available]"", ""mastectomy with TLND"", ""FNA plus axillary lymph node dissection"", ""Level 1 clearance"", ""Pateys surgery""]"	diagnosis / pathology	keyword:axillary	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	micromet_detection_by_ihc	32	cytokeratin_immunohistochemistry_staining_method_micrometastasis_indicator	CDE_ID:3086152	1097	1097	0	0.0	4	"[""NO"", ""[Not Available]"", ""YES"", ""[Unknown]""]"	receptor / biomarker	keyword:ihc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined	33	primary_lymph_node_presentation_assessment	CDE_ID:2200396	1097	1097	0	0.0	4	"[""YES"", ""[Not Available]"", ""NO"", ""[Unknown]""]"	diagnosis / pathology	keyword:lymph	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_count	34	lymph_node_examined_count	CDE_ID:3	1097	1097	0	0.0	43	"[""[Not Available]"", ""2"", ""1"", ""3"", ""4""]"	diagnosis / pathology	keyword:lymph	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_he_count	35	number_of_lymphnodes_positive_by_he	CDE_ID:3086388	1097	1097	0	0.0	32	"[""0"", ""[Not Available]"", ""1"", ""2"", ""3""]"	diagnosis / pathology	keyword:lymph	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_ihc_count	36	number_of_lymphnodes_positive_by_ihc	CDE_ID:3086383	1097	1097	0	0.0	7	"[""[Not Available]"", ""0"", ""1"", ""2"", ""3""]"	receptor / biomarker	keyword:ihc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_staging_edition	37	system_version	CDE_ID:2722309	1097	1097	0	0.0	6	"[""6th"", ""7th"", ""[Not Available]"", ""5th"", ""4th""]"	stage	keyword:ajcc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_tumor_pathologic_pt	38	pathologic_T	CDE_ID:3045435	1097	1097	0	0.0	13	"[""T2"", ""T1c"", ""T3"", ""T1"", ""T4b""]"	stage	keyword:ajcc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_nodes_pathologic_pn	39	pathologic_N	CDE_ID:3203106	1097	1097	0	0.0	16	"[""N0"", ""N1a"", ""N0 (i-)"", ""N1"", ""N2a""]"	stage	keyword:ajcc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_metastasis_pathologic_pm	40	pathologic_M	CDE_ID:3045439	1097	1097	0	0.0	4	"[""M0"", ""MX"", ""M1"", ""cM0 (i+)""]"	stage	keyword:ajcc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_pathologic_tumor_stage	41	pathologic_stage	CDE_ID:3203222	1097	1097	0	0.0	14	"[""Stage IIA"", ""Stage IIB"", ""Stage IIIA"", ""Stage I"", ""Stage IA""]"	stage	keyword:ajcc	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastasis_site	42	metastatic_site_at_diagnosis	CDE_ID:3124499	1097	1097	0	0.0	10	"[""[Not Available]"", ""Bone"", ""Bone|Liver"", ""Other, specify"", ""Liver""]"	diagnosis / pathology	keyword:metastasis_site	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastasis_site_other	43	metastatic_site_at_diagnosis_other	CDE_ID:3124503	1097	1097	0	0.0	7	"[""[Not Available]"", ""skin"", ""Abdomen"", ""Ovary"", ""Skin""]"	diagnosis / pathology	keyword:metastasis_site	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_by_ihc	44	breast_carcinoma_estrogen_receptor_status	CDE_ID:2957359	1097	1097	0	0.0	4	"[""Positive"", ""Negative"", ""[Not Evaluated]"", ""Indeterminate""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_ihc_Percent_Positive	45	er_level_cell_percentage_category	CDE_ID:3128341	1097	1097	0	0.0	11	"[""[Not Available]"", ""90-99%"", ""<10%"", ""70-79%"", ""80-89%""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_scale_used	46	breast_carcinoma_immunohistochemistry_er_pos_finding_scale	CDE_ID:3203081	1097	1097	0	0.0	3	"[""[Not Available]"", ""3 Point Scale"", ""4 Point Scale""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_ihc_score	47	immunohistochemistry_positive_cell_score	CDE_ID:2230166	1097	1097	0	0.0	6	"[""[Not Available]"", ""3+"", ""2+"", ""4+"", ""1+""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_scale_other	48	positive_finding_estrogen_receptor_other_measurement_scale_text	CDE_ID:3086851	1097	1097	0	0.0	66	"[""[Not Available]"", "">75%"", ""Allred score = 8"", ""H-SCORE"", ""Allred Score 8""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_method	49	er_detection_method_text	CDE_ID:69	1097	1097	0	0.0	56	"[""[Not Available]"", ""manual counting"", ""Image Analysis"", ""% IHC"", ""Allred score 0+0 = 0""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_by_ihc	50	breast_carcinoma_progesterone_receptor_status	CDE_ID:2957357	1097	1097	0	0.0	4	"[""Positive"", ""Negative"", ""[Not Evaluated]"", ""Indeterminate""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_ihc_percent_positive	51	progesterone_receptor_level_cell_percent_category	CDE_ID:3128342	1097	1097	0	0.0	11	"[""[Not Available]"", ""<10%"", ""90-99%"", ""70-79%"", ""10-19%""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_scale_used	52	breast_carcinoma_immunohistochemistry_progesterone_receptor_pos_finding_scale	CDE_ID:3203083	1097	1097	0	0.0	3	"[""[Not Available]"", ""3 Point Scale"", ""4 Point Scale""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_ihc_intensity_score	53	breast_carcinoma_immunohistochemistry_pos_cell_score	CDE_ID:3133874	1097	1097	0	0.0	6	"[""[Not Available]"", ""3+"", ""2+"", ""1+"", ""0""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_scale_other	54	pos_finding_progesterone_receptor_other_measurement_scale_text	CDE_ID:3086857	1097	1097	0	0.0	67	"[""[Not Available]"", "">75%"", ""H-SCORE"", ""Allred score = 0"", ""0""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_define_method	55	pgr_detection_method_text	CDE_ID:785	1097	1097	0	0.0	62	"[""[Not Available]"", ""manual counting"", ""Image Analysis"", ""Allred score 0+0 = 0"", ""%IHC""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_status_by_ihc	56	lab_proc_her2_neu_immunohistochemistry_receptor_status	CDE_ID:2957563	1097	1097	0	0.0	6	"[""Negative"", ""Equivocal"", ""[Not Evaluated]"", ""Positive"", ""Indeterminate""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_ihc_percent_positive	57	her2_erbb_pos_finding_cell_percent_category	CDE_ID:3086980	1097	1097	0	0.0	11	"[""[Not Available]"", ""<10%"", ""10-19%"", ""90-99%"", ""20-29%""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_ihc_score	58	her2_immunohistochemistry_level_result	CDE_ID:2178402	1097	1097	0	0.0	5	"[""[Not Available]"", ""1+"", ""2+"", ""3+"", ""0""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_positivity_scale_other	59	pos_finding_her2_erbb2_other_measurement_scale_text	CDE_ID:3087479	1097	1097	0	0.0	8	"[""[Not Available]"", ""0"", ""ACIS"", ""CISH"", ""Hercep Test  TM Dako""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_positivity_method_text	60	her2_erbb_method_calculation_method_text	CDE_ID:3087487	1097	1097	0	0.0	21	"[""[Not Available]"", ""3+ POSITIVE"", ""3+ Positive"", ""dextran coated charcoal"", ""Hecep Test TM DAKO""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_fish_status	61	lab_procedure_her2_neu_in_situ_hybrid_outcome_type	CDE_ID:2854089	1097	1097	0	0.0	6	"[""[Not Evaluated]"", ""Negative"", ""[Not Available]"", ""Positive"", ""Equivocal""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_copy_number	62	her2_neu_breast_carcinoma_copy_analysis_input_total_number	CDE_ID:3133738	1097	1097	0	0.0	77	"[""[Not Available]"", ""not amplified"", ""3.2"", ""2.4"", ""2.6""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	cent17_copy_number	63	fluorescence_in_situ_hybridization_diagnostic_procedure_chromosome_17_signal_result_range	CDE_ID:3104295	1097	1097	0	0.0	67	"[""[Not Available]"", ""1.7"", ""1.8"", ""2.2"", ""2""]"	receptor / biomarker	keyword:cent17	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_and_cent17_cells_count	64	her2_neu_and_centromere_17_copy_number_analysis_input_total_number_count	CDE_ID:3087902	1097	1097	0	0.0	31	"[""[Not Available]"", ""60"", ""40"", ""20"", ""30""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_cent17_ratio	65	her2_neu_chromosone_17_signal_ratio_value	CDE_ID:2497552	1097	1097	0	0.0	79	"[""[Not Available]"", ""1.1"", ""1.0"", ""1.3"", ""1.2""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_and_cent17_scale_other	66	her2_and_centromere_17_positive_finding_other_measurement_scale_text	CDE_ID:3087923	1097	1097	0	0.0	5	"[""[Not Available]"", ""1"", "">2.2 Positive"", ""HER2 amplification - negative"", ""Vysis AutoVysion System""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_fish_method	67	her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	CDE_ID:3087929	1097	1097	0	0.0	31	"[""[Not Available]"", "">=2.0 Positive"", ""PathVysion HER-2 DNA Probe Kit"", ""CAP scoring guideline 2010"", ""RATIO > = 2.0""]"	receptor / biomarker	keyword:her2	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	new_tumor_event_dx_indicator	68	new_tumor_event_after_initial_treatment	CDE_ID:3121376	1097	1097	0	0.0	4	"[""[Not Available]"", ""NO"", ""[Unknown]"", ""YES""]"	follow-up / outcome-like	keyword:new_tumor_event	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_status	69	metastatic_breast_carcinoma_estrogen_receptor_status	CDE_ID:3131865	1097	1097	0	0.0	4	"[""[Not Available]"", ""[Not Evaluated]"", ""Positive"", ""Negative""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_status_ihc__positive	70	metastatic_breast_carcinoma_estrogen_receptor_level_cell_percent_category	CDE_ID:3131869	1097	1097	0	0.0	4	"[""[Not Available]"", ""70-79%"", ""90-99%"", ""<10%""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_ihc_intensity_score	71	metastatic_breast_carcinoma_immunohistochemistry_er_pos_cell_score	CDE_ID:3131873	1097	1097	0	0.0	2	"[""[Not Available]"", ""3+""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_positivity_other_scale	72	pos_finding_metastatic_breast_carcinoma_estrogen_receptor_other_measuremenet_scale_text	CDE_ID:3131877	1097	1097	0	0.0	1	"[""[Not Available]""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_positivity_define_method	73	metastatic_breast_carcinoma_estrogen_receptor_detection_method_text	CDE_ID:3131881	1097	1097	0	0.0	1	"[""[Not Available]""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_status_by_ihc	74	metastatic_breast_carcinoma_progesterone_receptor_status	CDE_ID:3131884	1097	1097	0	0.0	4	"[""[Not Available]"", ""[Not Evaluated]"", ""Negative"", ""Positive""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_status_ihc__positive	75	metastatic_breast_carcinoma_progesterone_receptor_level_cell_percent_category	CDE_ID:3131891	1097	1097	0	0.0	2	"[""[Not Available]"", ""<10%""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_ihc_intensity_score	76	metastatic_breast_carcinoma_immunohistochemistry_pr_pos_cell_score	CDE_ID:3131988	1097	1097	0	0.0	2	"[""[Not Available]"", ""1+""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_positivity_other_scale	77	metastatic_breast_carcinoma_pos_finding_progesterone_receptor_other_measure_scale_text	CDE_ID:3131992	1097	1097	0	0.0	1	"[""[Not Available]""]"	receptor / biomarker	keyword:er_	0	0	0	0	0	0	0	0	0	0	0
20260412T023635Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_positivity_define_method	78	metastatic_breast_carcinoma_progesterone_receptor_detection_method_text	CDE_ID:3131993	1097	1097	0	0.0	1	"[""[Not Available]""]"	receptor / biomarker	keyword:pr_	0	0	0	0	0	0	0	0	0	0	0
