parse_run_id	table_name	column_position	raw_column_name	alternate_column_name	cde_id_raw
20260412T010932Z	clinical_follow_up_v4_0	1	bcr_patient_uuid	bcr_patient_uuid	CDE_ID:
20260412T010932Z	clinical_follow_up_v4_0	2	bcr_patient_barcode	bcr_patient_barcode	CDE_ID:2003301
20260412T010932Z	clinical_follow_up_v4_0	3	bcr_followup_barcode	bcr_followup_barcode	CDE_ID:
20260412T010932Z	clinical_follow_up_v4_0	4	bcr_followup_uuid	bcr_followup_uuid	CDE_ID:
20260412T010932Z	clinical_follow_up_v4_0	5	form_completion_date	form_completion_date	CDE_ID:
20260412T010932Z	clinical_follow_up_v4_0	6	followup_lost_to	lost_follow_up	CDE_ID:61333
20260412T010932Z	clinical_follow_up_v4_0	7	radiation_treatment_adjuvant	radiation_therapy	CDE_ID:2005312
20260412T010932Z	clinical_follow_up_v4_0	8	pharmaceutical_tx_adjuvant	postoperative_rx_tx	CDE_ID:3397567
20260412T010932Z	clinical_follow_up_v4_0	9	tumor_status	person_neoplasm_cancer_status	CDE_ID:2759550
20260412T010932Z	clinical_follow_up_v4_0	10	vital_status	vital_status	CDE_ID:5
20260412T010932Z	clinical_follow_up_v4_0	11	last_contact_days_to	days_to_last_followup	CDE_ID:3008273
20260412T010932Z	clinical_follow_up_v4_0	12	death_days_to	days_to_death	CDE_ID:3165475
20260412T010932Z	clinical_follow_up_v4_0	13	new_tumor_event_dx_indicator	new_tumor_event_after_initial_treatment	CDE_ID:3121376
