parse_run_id	table_name	column_position	raw_column_name	alternate_column_name	cde_id_raw
20260412T010932Z	clinical_patient	59	her2_positivity_scale_other	pos_finding_her2_erbb2_other_measurement_scale_text	CDE_ID:3087479
20260412T010932Z	clinical_patient	60	her2_positivity_method_text	her2_erbb_method_calculation_method_text	CDE_ID:3087487
20260412T010932Z	clinical_patient	61	her2_fish_status	lab_procedure_her2_neu_in_situ_hybrid_outcome_type	CDE_ID:2854089
20260412T010932Z	clinical_patient	62	her2_copy_number	her2_neu_breast_carcinoma_copy_analysis_input_total_number	CDE_ID:3133738
20260412T010932Z	clinical_patient	63	cent17_copy_number	fluorescence_in_situ_hybridization_diagnostic_procedure_chromosome_17_signal_result_range	CDE_ID:3104295
20260412T010932Z	clinical_patient	64	her2_and_cent17_cells_count	her2_neu_and_centromere_17_copy_number_analysis_input_total_number_count	CDE_ID:3087902
20260412T010932Z	clinical_patient	65	her2_cent17_ratio	her2_neu_chromosone_17_signal_ratio_value	CDE_ID:2497552
20260412T010932Z	clinical_patient	66	her2_and_cent17_scale_other	her2_and_centromere_17_positive_finding_other_measurement_scale_text	CDE_ID:3087923
20260412T010932Z	clinical_patient	67	her2_fish_method	her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	CDE_ID:3087929
20260412T010932Z	clinical_patient	68	new_tumor_event_dx_indicator	new_tumor_event_after_initial_treatment	CDE_ID:3121376
20260412T010932Z	clinical_patient	69	nte_er_status	metastatic_breast_carcinoma_estrogen_receptor_status	CDE_ID:3131865
20260412T010932Z	clinical_patient	70	nte_er_status_ihc__positive	metastatic_breast_carcinoma_estrogen_receptor_level_cell_percent_category	CDE_ID:3131869
20260412T010932Z	clinical_patient	71	nte_er_ihc_intensity_score	metastatic_breast_carcinoma_immunohistochemistry_er_pos_cell_score	CDE_ID:3131873
20260412T010932Z	clinical_patient	72	nte_er_positivity_other_scale	pos_finding_metastatic_breast_carcinoma_estrogen_receptor_other_measuremenet_scale_text	CDE_ID:3131877
20260412T010932Z	clinical_patient	73	nte_er_positivity_define_method	metastatic_breast_carcinoma_estrogen_receptor_detection_method_text	CDE_ID:3131881
20260412T010932Z	clinical_patient	74	nte_pr_status_by_ihc	metastatic_breast_carcinoma_progesterone_receptor_status	CDE_ID:3131884
20260412T010932Z	clinical_patient	75	nte_pr_status_ihc__positive	metastatic_breast_carcinoma_progesterone_receptor_level_cell_percent_category	CDE_ID:3131891
20260412T010932Z	clinical_patient	76	nte_pr_ihc_intensity_score	metastatic_breast_carcinoma_immunohistochemistry_pr_pos_cell_score	CDE_ID:3131988
20260412T010932Z	clinical_patient	77	nte_pr_positivity_other_scale	metastatic_breast_carcinoma_pos_finding_progesterone_receptor_other_measure_scale_text	CDE_ID:3131992
20260412T010932Z	clinical_patient	78	nte_pr_positivity_define_method	metastatic_breast_carcinoma_progesterone_receptor_detection_method_text	CDE_ID:3131993
20260412T010932Z	clinical_patient	79	nte_her2_status	metastatic_breast_carcinoma_lab_proc_her2_neu_immunohistochemistry_receptor_status	CDE_ID:3131997
20260412T010932Z	clinical_patient	80	nte_her2_status_ihc__positive	metastatic_breast_carcinoma_her2_erbb_pos_finding_cell_percent_category	CDE_ID:3132322
20260412T010932Z	clinical_patient	81	nte_her2_positivity_ihc_score	metastatic_breast_carcinoma_erbb2_immunohistochemistry_level_result	CDE_ID:3132444
20260412T010932Z	clinical_patient	82	nte_her2_positivity_other_scale	metastatic_breast_carcinoma_pos_finding_her2_erbb2_other_measure_scale_text	CDE_ID:3132448
20260412T010932Z	clinical_patient	83	nte_her2_positivity_method	metastatic_breast_carcinoma_her2_erbb_method_calculation_method_text	CDE_ID:3132452
20260412T010932Z	clinical_patient	84	nte_her2_fish_status	metastatic_breast_carcinoma_lab_proc_her2_neu_in_situ_hybridization_outcome_type	CDE_ID:3132455
20260412T010932Z	clinical_patient	85	nte_her2_signal_number	her2_neu_metastatic_breast_carcinoma_copy_analysis_input_total_number	CDE_ID:3133734
20260412T010932Z	clinical_patient	86	nte_cent_17_signal_number	metastatic_breast_carcinoma_fluorescence_in_situ_hybridization_diagnostic_proc_centromere_17_signal_result_range	CDE_ID:3132887
20260412T010932Z	clinical_patient	87	her2_cent17_counted_cells_count	her2_neu_and_centromere_17_copy_number_metastatic_breast_carcinoma_analysis_input_total_number_count	CDE_ID:3132899
20260412T010932Z	clinical_patient	88	nte_cent_17_her2_ratio	metastatic_breast_carcinoma_her2_neu_chromosone_17_signal_ratio_value	CDE_ID:3132903
20260412T010932Z	clinical_patient	89	nte_cent17_her2_other_scale	metastatic_breast_carcinoma_pos_finding_other_scale_measurement_text	CDE_ID:3132907
20260412T010932Z	clinical_patient	90	nte_her2_fish_define_method	metastatic_breast_carcinoma_her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	CDE_ID:3132910
20260412T010932Z	clinical_patient	91	anatomic_neoplasm_subdivision	anatomic_neoplasm_subdivision	CDE_ID:3108203
20260412T010932Z	clinical_patient	92	clinical_M	clinical_M	CDE_ID:3440331
20260412T010932Z	clinical_patient	93	clinical_N	clinical_N	CDE_ID:3440330
20260412T010932Z	clinical_patient	94	clinical_T	clinical_T	CDE_ID:3440328
20260412T010932Z	clinical_patient	95	clinical_stage	clinical_stage	CDE_ID:3440332
20260412T010932Z	clinical_patient	96	days_to_initial_pathologic_diagnosis	days_to_initial_pathologic_diagnosis	CDE_ID:3008275
20260412T010932Z	clinical_patient	97	days_to_patient_progression_free	days_to_patient_progression_free	CDE_ID:4887491
20260412T010932Z	clinical_patient	98	days_to_tumor_progression	days_to_tumor_progression	CDE_ID:3165480
20260412T010932Z	clinical_patient	99	disease_code	disease_code	CDE_ID:
20260412T010932Z	clinical_patient	100	extranodal_involvement	extranodal_involvement	CDE_ID:3364582
20260412T010932Z	clinical_patient	101	histological_type	histological_type	CDE_ID:3081934
20260412T010932Z	clinical_patient	102	icd_10	icd_10	CDE_ID:3226287
20260412T010932Z	clinical_patient	103	icd_o_3_histology	icd_o_3_histology	CDE_ID:3226275
20260412T010932Z	clinical_patient	104	icd_o_3_site	icd_o_3_site	CDE_ID:3226281
20260412T010932Z	clinical_patient	105	informed_consent_verified	informed_consent_verified	CDE_ID:3288361
20260412T010932Z	clinical_patient	106	metastatic_tumor_indicator	distant_metastasis_present_ind2	CDE_ID:2194698
20260412T010932Z	clinical_patient	107	patient_id	patient_id	CDE_ID:
20260412T010932Z	clinical_patient	108	project_code	project_code	CDE_ID:
20260412T010932Z	clinical_patient	109	site_of_primary_tumor_other	tumor_tissue_site_other	CDE_ID:2584114
20260412T010932Z	clinical_patient	110	stage_other	stage_other	CDE_ID:2007104
20260412T010932Z	clinical_patient	111	tissue_source_site	tissue_source_site	CDE_ID:
20260412T010932Z	clinical_patient	112	tumor_tissue_site	tumor_tissue_site	CDE_ID:3427536
