source_field_name	source_value	model_input_field_name	feature_type	encoding_rule	missingness_action	distinct_non_missing_count	manual_review_needed	notes
age_at_diagnosis	[numeric_passthrough]	age_at_diagnosis	numeric_continuous	passthrough_numeric	keep_as_is_for_now	65	false	Numeric source values are carried forward unchanged; missing-like values remain blank in the model-input matrix.
ajcc_metastasis_pathologic_pm	M0	ajcc_metastasis_pathologic_pm__m0	nominal_categorical	one_hot_encode	keep_as_is_for_now	4	true	Exact raw source category is represented by this one-hot output column.
ajcc_metastasis_pathologic_pm	M1	ajcc_metastasis_pathologic_pm__m1	nominal_categorical	one_hot_encode	keep_as_is_for_now	4	true	Exact raw source category is represented by this one-hot output column.
ajcc_metastasis_pathologic_pm	MX	ajcc_metastasis_pathologic_pm__mx	nominal_categorical	one_hot_encode	keep_as_is_for_now	4	true	Exact raw source category is represented by this one-hot output column.
ajcc_metastasis_pathologic_pm	cM0 (i+)	ajcc_metastasis_pathologic_pm__cm0_i	nominal_categorical	one_hot_encode	keep_as_is_for_now	4	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N0	ajcc_nodes_pathologic_pn__n0	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N0 (i+)	ajcc_nodes_pathologic_pn__n0_i	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N0 (i-)	ajcc_nodes_pathologic_pn__n0_i__dup2	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N0 (mol+)	ajcc_nodes_pathologic_pn__n0_mol	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N1	ajcc_nodes_pathologic_pn__n1	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N1a	ajcc_nodes_pathologic_pn__n1a	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N1b	ajcc_nodes_pathologic_pn__n1b	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N1c	ajcc_nodes_pathologic_pn__n1c	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N1mi	ajcc_nodes_pathologic_pn__n1mi	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N2	ajcc_nodes_pathologic_pn__n2	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N2a	ajcc_nodes_pathologic_pn__n2a	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N3	ajcc_nodes_pathologic_pn__n3	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N3a	ajcc_nodes_pathologic_pn__n3a	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N3b	ajcc_nodes_pathologic_pn__n3b	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	N3c	ajcc_nodes_pathologic_pn__n3c	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_nodes_pathologic_pn	NX	ajcc_nodes_pathologic_pn__nx	nominal_categorical	one_hot_encode	keep_as_is_for_now	16	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage I	ajcc_pathologic_tumor_stage__stage_i	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IA	ajcc_pathologic_tumor_stage__stage_ia	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IB	ajcc_pathologic_tumor_stage__stage_ib	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage II	ajcc_pathologic_tumor_stage__stage_ii	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IIA	ajcc_pathologic_tumor_stage__stage_iia	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IIB	ajcc_pathologic_tumor_stage__stage_iib	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage III	ajcc_pathologic_tumor_stage__stage_iii	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IIIA	ajcc_pathologic_tumor_stage__stage_iiia	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IIIB	ajcc_pathologic_tumor_stage__stage_iiib	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IIIC	ajcc_pathologic_tumor_stage__stage_iiic	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage IV	ajcc_pathologic_tumor_stage__stage_iv	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	Stage X	ajcc_pathologic_tumor_stage__stage_x	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Exact raw source category is represented by this one-hot output column.
ajcc_pathologic_tumor_stage	[missing_like]	ajcc_pathologic_tumor_stage__missing	nominal_categorical	one_hot_encode	allow_missing_category	12	true	Dedicated missingness indicator for missing-like source cells in this categorical field.
ajcc_staging_edition	3rd	ajcc_staging_edition__3rd	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Exact raw source category is represented by this one-hot output column.
ajcc_staging_edition	4th	ajcc_staging_edition__4th	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Exact raw source category is represented by this one-hot output column.
ajcc_staging_edition	5th	ajcc_staging_edition__5th	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Exact raw source category is represented by this one-hot output column.
ajcc_staging_edition	6th	ajcc_staging_edition__6th	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Exact raw source category is represented by this one-hot output column.
ajcc_staging_edition	7th	ajcc_staging_edition__7th	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Exact raw source category is represented by this one-hot output column.
ajcc_staging_edition	[missing_like]	ajcc_staging_edition__missing	nominal_categorical	one_hot_encode	allow_missing_category	5	true	Dedicated missingness indicator for missing-like source cells in this categorical field.
ajcc_tumor_pathologic_pt	T1	ajcc_tumor_pathologic_pt__t1	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T1a	ajcc_tumor_pathologic_pt__t1a	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T1b	ajcc_tumor_pathologic_pt__t1b	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T1c	ajcc_tumor_pathologic_pt__t1c	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T2	ajcc_tumor_pathologic_pt__t2	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T2a	ajcc_tumor_pathologic_pt__t2a	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T2b	ajcc_tumor_pathologic_pt__t2b	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T3	ajcc_tumor_pathologic_pt__t3	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T3a	ajcc_tumor_pathologic_pt__t3a	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T4	ajcc_tumor_pathologic_pt__t4	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T4b	ajcc_tumor_pathologic_pt__t4b	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	T4d	ajcc_tumor_pathologic_pt__t4d	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
ajcc_tumor_pathologic_pt	TX	ajcc_tumor_pathologic_pt__tx	nominal_categorical	one_hot_encode	keep_as_is_for_now	13	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left	anatomic_neoplasm_subdivision__left	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Inner Quadrant	anatomic_neoplasm_subdivision__left_lower_inner_quadrant	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Inner Quadrant|Left	anatomic_neoplasm_subdivision__left_lower_inner_quadrant_left	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Inner Quadrant|Left Lower Outer Quadrant	anatomic_neoplasm_subdivision__left_lower_inner_quadrant_left_lower_outer_quadrant	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left	anatomic_neoplasm_subdivision__left_lower_inner_quadrant_left_lower_outer_quadrant_left	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Outer Quadrant	anatomic_neoplasm_subdivision__left_lower_outer_quadrant	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Lower Outer Quadrant|Left	anatomic_neoplasm_subdivision__left_lower_outer_quadrant_left	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
anatomic_neoplasm_subdivision	Left Upper Inner Quadrant	anatomic_neoplasm_subdivision__left_upper_inner_quadrant	nominal_categorical	one_hot_encode	keep_as_is_for_now	53	true	Exact raw source category is represented by this one-hot output column.
